persona_id,country,sex,age_group,education,n_respondents,question_id,question_text,scale_description,mean_response
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q31,"On the whole, men make better business executives than women do.","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",3.31
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q32,Being a housewife is just as fulfilling as working for pay.,"1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",2.15
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q33,"When jobs are scarce, men should have more right to a job than women.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.74
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q34,"When jobs are scarce, employers should give priority to people of this country over immigrants.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q35,"If a woman earns more money than her husband, it is almost certain to cause problems.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.51
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q36,Homosexual couples are as good parents as other couples.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.06
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q37,It is a duty towards society to have children.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.52
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q38,Adult children have the duty to provide long-term care for their parents.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.73
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q39,People who don't work turn lazy.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.89
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q4,How important is politics in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",2.69
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q40,Work is a duty towards society.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.55
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q41,"Work should always come first, even if it means less spare time.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.15
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q42,Which best describes your attitude toward society?,"1=Must be radically changed by revolution, 2=Must be gradually improved by reforms, 3=Must be valiantly defended against subversive forces",1.84
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q43,"Less importance placed on work in our lives — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",1.91
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q44,"More emphasis on the development of technology — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",1.74
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q45,"Greater respect for authority — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",1.51
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q46,"Taking all things together, would you say you are happy?","1=Very happy, 2=Rather happy, 3=Not very happy, 4=Not at all happy",1.99
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q47,"All in all, how would you describe your state of health these days?","1=Very good, 2=Good, 3=Fair, 4=Poor, 5=Very poor",2.2
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q48,How much freedom of choice and control do you feel you have over the way your life turns out?,1=No choice at all to 10=A great deal of choice,7.23
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q49,"All things considered, how satisfied are you with your life as a whole these days?",1=Completely dissatisfied to 10=Completely satisfied,6.82
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q5,How important is work in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.7
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q50,How satisfied are you with the financial situation of your household?,1=Completely dissatisfied to 10=Completely satisfied,5.51
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q51,"In the last 12 months, how often have you or your family gone without enough food to eat?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.37
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q52,"In the last 12 months, how often have you or your family felt unsafe from crime in your home?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.38
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q53,"In the last 12 months, how often have you or your family gone without medicine or medical treatment?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.08
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q54,"In the last 12 months, how often have you or your family gone without a cash income?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.05
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q55,"In the last 12 months, how often have you or your family gone without a safe shelter over your head?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.79
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q56,"Comparing your standard of living with your parents when they were about your age, would you say you are:","1=Better off, 2=Worse off, 3=About the same",1.92
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q57,"Generally speaking, would you say that most people can be trusted or that you need to be very careful?","1=Most people can be trusted, 2=Need to be very careful",1.72
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q58,How much do you trust your family?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",1.61
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q59,How much do you trust your neighborhood?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",2.55
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q60,How much do you trust people you know personally?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",2.08
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q61,How much do you trust people you meet for the first time?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",3.09
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q62,How much do you trust people of another religion?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",2.41
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q63,How much do you trust people of another nationality?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",2.4
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q65,How much confidence do you have in the armed forces?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.22
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q66,How much confidence do you have in the press?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",3.19
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q67,How much confidence do you have in television?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",3.1
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q68,How much confidence do you have in labor unions?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.84
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q69,How much confidence do you have in the police?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.44
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q7,Do you consider good manners to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.46
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q70,How much confidence do you have in the courts?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.53
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q71,How much confidence do you have in the government?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",3.04
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q72,How much confidence do you have in political parties?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",3.15
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q73,How much confidence do you have in parliament?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",3.02
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q74,How much confidence do you have in the civil service?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.88
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q75,How much confidence do you have in universities?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.54
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q76,How much confidence do you have in elections?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",3.03
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q77,How much confidence do you have in major companies?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.9
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q78,How much confidence do you have in banks?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.64
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q79,How much confidence do you have in environmental organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.42
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q8,Do you consider independence to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.42
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q80,How much confidence do you have in women's organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.45
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q81,How much confidence do you have in charitable or humanitarian organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.3
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q82,How much confidence do you have in the regional intergovernmental organization?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.74
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q83,How much confidence do you have in the United Nations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.65
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q84,How much confidence do you have in the International Monetary Fund (IMF)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.86
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q85,How much confidence do you have in the International Criminal Court (ICC)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.78
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q86,How much confidence do you have in the North Atlantic Treaty Organization (NATO)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.73
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q87,How much confidence do you have in the World Bank?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.81
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q88,How much confidence do you have in the World Health Organization (WHO)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.66
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q89,How much confidence do you have in the World Trade Organization (WTO)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.77
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q9,Do you consider hard work to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.43
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q90,Should international organizations prioritize being effective or being democratic?,1=Being effective to 10=Being democratic,4.87
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q95,Are you a member of a sport or recreational organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.39
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q96,"Are you a member of an art, music or educational organization?","0=Don't belong, 1=Inactive member, 2=Active member",0.61
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q97,Are you a member of a labor union?,"0=Don't belong, 1=Inactive member, 2=Active member",0.2
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q98,Are you a member of a political party?,"0=Don't belong, 1=Inactive member, 2=Active member",0.42
USA_Female_18-29_Medium,USA,Female,18-29,Medium,184,Q99,Are you a member of an environmental organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.28
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q1,How important is family in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.25
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q10,Do you consider feeling of responsibility to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.45
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q100,Are you a member of a professional association?,"0=Don't belong, 1=Inactive member, 2=Active member",0.88
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q101,Are you a member of a humanitarian or charitable organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.61
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q102,Are you a member of a consumer organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.21
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q103,Are you a member of a self-help group or mutual aid group?,"0=Don't belong, 1=Inactive member, 2=Active member",0.17
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q104,Are you a member of a women's group?,"0=Don't belong, 1=Inactive member, 2=Active member",0.12
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q105,Are you a member of any other organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.4
USA_Male_18-29_Higher,USA,Male,18-29,Higher,123,Q106,Where would you place your views on income equality vs. incentives for individual effort?,1=Incomes should be more equal to 10=Greater incentives for individual effort,4.54
